distance,stellar_magnitude,mass_multiplier,mass_wrt,radius_multiplier,radius_wrt,orbital_radius,orbital_period,eccentricity,planet_type,,,
3016,15.541,2.33,Earth,1.33,Earth,0.053,0.013141684,0,2,,,
1238,15.406,2.04,Earth,1.23,Earth,0.058,0.0183436,0,2,,,
2735,15.778,3.29,Earth,1.63,Earth,0.046,0.010403832,0,2,,,
3433,15.699,3.02,Earth,1.55,Earth,0.063,0.015605749,0,2,,,
3433,15.699,2.3,Earth,1.32,Earth,0.0192,0.002737851,0,2,,,
3348,15.178,3.15,Earth,1.59,Earth,0.027,0.004380561,0,2,,,
2046,14.253,4.7,Earth,2.01,Earth,0.075,0.022450376,0,2,,,
2046,14.253,3.68,Earth,1.74,Earth,0.332,0.20835043,0,2,,,
1036,13.738,4.66,Earth,2,Earth,0.156,0.06735113,0,2,,,
2000,14.478,2.42,Earth,1.36,Earth,0.108,0.035865847,0,2,,,
2000,14.478,3.33,Earth,1.64,Earth,0.152,0.05995893,0,2,,,
4176,15.47,4.12,Earth,1.86,Earth,0.069,0.018617386,0,2,,,
864,16.69,37.9,Earth,1.98,Earth,0.037,0.009308693,0,2,,,
7363,15.646,3.5,Earth,1.69,Earth,0.081,0.022176592,0,2,,,
1094,15.853,1.24,Earth,1.07,Earth,0.039,0.009582478,0,2,,,
3095,13.9,4.7,Earth,2.01,Earth,0.107,0.031485286,0,2,,,
3095,13.9,3.78,Earth,1.77,Earth,0.18,0.06926762,0,2,,,
1320,13.578,2.04,Earth,1.23,Earth,0.0881,0.028473647,0,2,,,
2902,14.811,0.245,Jupiter,1.43,Earth,0.038,0.008213553,0,2,,,
2902,14.811,0.308,Jupiter,1.79,Earth,0.061,0.01670089,0,2,,,
2329,15.1,2.86,Earth,1.5,Earth,0.037,0.007939767,0,2,,,
2329,15.1,4.58,Earth,1.98,Earth,0.073,0.021902807,0,2,,,
4350,15.238,2.99,Earth,1.54,Earth,0.101,0.03175907,0,2,,,
4350,15.238,4.04,Earth,1.84,Earth,0.204,0.09089665,0,2,,,
3735,15.481,16.6,Earth,0.259,Jupiter,0.1994,0.08733744,0,2,,,
3735,15.481,16.3,Earth,0.25,Jupiter,0.2642,0.13305955,0,2,,,
2546,14.35,2.7,Earth,1.45,Earth,0.032,0.005749486,0,2,,,
2546,14.35,4.7,Earth,2.01,Earth,0.056,0.013141684,0,2,,,
4363,15.444,1.01,Earth,1.01,Earth,0.082,0.025188226,0,2,,,
4363,15.444,1.87,Earth,1.2,Earth,0.106,0.037234772,0,2,,,
4363,15.444,0.192,Jupiter,0.219,Jupiter,0.154,0.0678987,0,2,,,
1527,16.216,3.97,Earth,1.82,Earth,0.341,0.25379875,0,2,,,
2689,15.198,2.36,Earth,1.34,Earth,0.036,0.007118412,0,2,,,
2689,15.198,1.46,Earth,1.12,Earth,0.064,0.016974675,0,2,,,
4002,15.863,2.07,Earth,1.24,Earth,0.027,0.004928131,0,2,,,
4002,15.863,2.45,Earth,1.37,Earth,0.042,0.009582478,0,2,,,
4002,15.863,2.33,Earth,1.33,Earth,0.061,0.01615332,0,2,,,
4002,15.863,3.78,Earth,1.77,Earth,0.176,0.079945244,0,2,,,
3895,15.283,3.43,Earth,1.67,Earth,0.065,0.01670089,0,2,,,
2298,14.142,7.3,Earth,2.15,Earth,0.21,0.09445585,0,2,,,
5827,16.218,4.19,Earth,1.88,Earth,0.065,0.015605749,0,2,,,
3446,16.303,2.3,Earth,1.32,Earth,0.035,0.007118412,0,2,,,
3446,16.303,2.76,Earth,1.47,Earth,0.045,0.010130048,0,2,,,
4427,15.948,3.78,Earth,1.77,Earth,0.048,0.010130048,0,2,,,
5543,14.631,1.98,Earth,1.22,Earth,0.099,0.034496922,0,2,,,
5543,14.631,1.71,Earth,1.17,Earth,0.142,0.058863793,0,2,,,
5543,14.631,2.42,Earth,1.36,Earth,0.192,0.09281315,0,2,,,
545,16.363,3.22,Earth,1.61,Earth,0.079,0.029842572,0.33,2,,,
545,16.363,2.96,Earth,1.53,Earth,0.169,0.09336071,0.33,2,,,
545,16.363,3.89,Earth,1.8,Earth,0.255,0.17330596,0.33,2,,,
1690,15.617,4.5,Earth,1.96,Earth,0.08,0.028747434,0,2,,,
1690,15.617,4.38,Earth,1.93,Earth,0.136,0.062696785,0,2,,,
3432,15.232,2.3,Earth,1.32,Earth,0.04,0.007939767,0,2,,,
3432,15.232,4.12,Earth,1.86,Earth,0.118,0.041341547,0,2,,,
3432,15.232,4.16,Earth,1.87,Earth,0.22,0.10485968,0,2,,,
3583,14.25,3.43,Earth,1.67,Earth,0.094,0.028473647,0,2,,,
2346,14.458,2.39,Earth,1.35,Earth,0.036,0.006844627,0,2,,,
2346,14.458,2.39,Earth,1.35,Earth,0.06,0.014784395,0,2,,,
2346,14.458,3.71,Earth,1.75,Earth,0.112,0.03778234,0,2,,,
684,14.917,1.55,Earth,1.14,Earth,0.057,0.01943874,0,2,,,
1418,15.065,1.87,Earth,1.2,Earth,0.0232,0.004106776,0,2,,,
2833,15.851,3.87,Earth,1.794,Earth,0.0399,0.008761123,0,2,,,
2530,15.575,2.92,Earth,1.52,Earth,0.05,0.012594113,0,2,,,
1776,15.418,3.05,Earth,1.56,Earth,0.059,0.01615332,0,2,,,
1965,14.376,1.81,Earth,1.19,Earth,0.111,0.038056124,0,2,,,
1965,14.376,7,Earth,0.22,Jupiter,0.392,0.25434634,0,2,,,
2540,13.902,3.53,Earth,1.7,Earth,0.087,0.025188226,0,2,,,
2540,13.902,2.63,Earth,1.43,Earth,0.145,0.053935662,0,2,,,
2602,13.01,2.21,Earth,1.29,Earth,0.031,0.004928131,0,2,,,
1256,15.81,1.2,Earth,1.06,Earth,0.027,0.006023272,0,2,,,
1256,15.81,1.65,Earth,1.16,Earth,0.058,0.018617386,0,2,,,
3068,15.665,0.345,Jupiter,2.09,Earth,0.061,0.015058179,0,2,,,
3068,15.665,3.61,Earth,1.72,Earth,0.083,0.024093088,0,2,,,
1642,13.926,3.29,Earth,1.63,Earth,0.051,0.012046544,0,2,,,
2696,13.494,1.55,Earth,1.14,Earth,0.085,0.022997946,0,2,,,
2696,13.494,2.45,Earth,1.37,Earth,0.142,0.049007528,0,2,,,
1254,12.918,3.78,Earth,1.77,Earth,0.057,0.013415469,0,2,,,
1306,13.687,1.01,Earth,1.01,Earth,0.027,0.004654347,0,2,,,
1306,13.687,3.43,Earth,1.67,Earth,0.051,0.011772759,0,2,,,
1484,12.78,2.153,Jupiter,1.43,Earth,0.028,0.004654347,0,2,,,
1484,12.78,0.251,Jupiter,1.63,Earth,0.046,0.009856262,0,2,,,
1636,14.222,1.55,Earth,1.14,Earth,0.05,0.012046544,0,2,,,
1636,14.222,4.81,Earth,2.039,Earth,0.1074,0.03832991,0,2,,,
1591,13.734,0.14,Jupiter,1.52,Earth,0.032,0.006023272,0,2,,,
1591,13.734,17.4,Earth,1.4,Earth,0.051,0.012594113,0,2,,,
1591,13.734,6.9,Earth,1.21,Earth,0.066,0.018617386,0,2,,,
789,15.611,1.41,Earth,1.11,Earth,0.029,0.006844627,0,2,,,
789,15.611,20.3,Earth,1.03,Earth,0.047,0.014236824,0,2,,,
789,15.611,3.64,Earth,1.73,Earth,0.09,0.03832991,0,2,,,
7219,15.794,28.5,Earth,0.205,Jupiter,0.2199,0.095551,0,2,,,
1434,15.886,2.54,Earth,1.4,Earth,0.061,0.020260096,0,2,,,
1434,15.886,4.38,Earth,1.93,Earth,0.113,0.051197812,0,2,,,
1056,16.36,2.86,Earth,1.5,Earth,0.033,0.007939767,0,2,,,
2341,15.569,2.39,Earth,1.35,Earth,0.075,0.022724163,0,2,,,
2341,15.569,4.46,Earth,1.95,Earth,0.116,0.043805614,0,2,,,
1892,16.199,3.97,Earth,1.82,Earth,0.065,0.023271732,0,2,,,
1892,16.199,4.04,Earth,1.84,Earth,0.105,0.047364816,0,2,,,
1892,16.199,3.33,Earth,1.64,Earth,0.159,0.08788501,0,2,,,
1123,14.243,1.71,Earth,1.17,Earth,0.07,0.020807665,0,2,,,
1123,14.243,1.32,Earth,1.09,Earth,0.114,0.043805614,0,2,,,
1123,14.243,1.76,Earth,1.18,Earth,0.189,0.0936345,0,2,,,
1058,15.052,28.2,Earth,1.32,Earth,0.087,0.034496922,0,2,,,
1058,15.052,1.41,Earth,1.11,Earth,0.135,0.06598221,0,2,,,
1392,12.834,1.46,Earth,1.12,Earth,0.061,0.015058179,0,2,,,
1392,12.834,2.63,Earth,1.43,Earth,0.107,0.03504449,0,2,,,
1392,12.834,2.57,Earth,1.41,Earth,0.168,0.06872006,0,2,,,
2508,13.677,1.04,Earth,1.02,Earth,0.033,0.005475702,0,2,,,
2212,12.799,2.99,Earth,1.54,Earth,0.045,0.009034907,0,2,,,
2212,12.799,4.86,Earth,2.05,Earth,0.093,0.026557151,0,2,,,
1803,12.19,30.6,Earth,0.218,Jupiter,0.117,0.037508555,0.04,2,,,
1803,12.19,8.5,Earth,1.56,Earth,0.0893,0.025462013,0.05,2,,,
2011,14.706,2.6,Earth,1.42,Earth,0.055,0.013689254,0,2,,,
2011,14.706,7.3,Earth,1.15,Earth,0.069,0.019164955,0,2,,,
2011,14.706,14.7,Earth,1.17,Earth,0.091,0.02902122,0,2,,,
3944,14.099,3.68,Earth,1.74,Earth,0.0677,0.015605749,0,2,,,
3415,14.739,1.76,Earth,1.18,Earth,0.06,0.014236824,0,2,,,
3415,14.739,3.53,Earth,1.7,Earth,0.08,0.021902807,0,2,,,
3415,14.739,4.08,Earth,1.85,Earth,0.182,0.07583847,0,2,,,
3415,14.739,4.62,Earth,1.99,Earth,0.242,0.11635866,0,2,,,
2550,13.2,4.5,Earth,1.96,Earth,0.185,0.071731694,0,2,,,
3025,14.063,4.74,Earth,2.02,Earth,0.167,0.06351814,0,2,,,
848,14.344,2.2,Earth,1.2,Earth,0.077,0.025735795,0,2,,,
4237,14.567,4.54,Earth,1.97,Earth,0.11,0.03504449,0,2,,,
4237,14.567,3.71,Earth,1.75,Earth,0.183,0.07474332,0,2,,,
1862,12.676,2.92,Earth,1.52,Earth,0.076,0.01943874,0,2,,,
1862,12.676,2.33,Earth,1.33,Earth,0.138,0.047364816,0,2,,,
3069,14.915,0.297,Jupiter,1.9,Earth,0.065,0.01615332,0,2,,,
3069,14.915,4.5,Earth,1.96,Earth,0.105,0.03340178,0,2,,,
3121,13.965,4.08,Earth,1.85,Earth,0.104,0.030663928,0,2,,,
3121,13.965,14.9,Earth,0.25,Jupiter,0.1786,0.07145791,0,2,,,
824,13.142,2.07,Earth,1.24,Earth,0.118,0.044626966,0,2,,,
1255,16.126,2.48,Earth,1.38,Earth,0.065,0.022997946,0,2,,,
1807,15.771,4.04,Earth,1.84,Earth,0.054,0.015058179,0,2,,,
1807,15.771,2.27,Earth,1.31,Earth,0.115,0.046269678,0,2,,,
1807,15.771,2.07,Earth,1.24,Earth,0.146,0.066255994,0,2,,,
4672,15.242,2.73,Earth,1.46,Earth,0.102,0.030116359,0,2,,,
2308,13.058,3.09,Earth,1.57,Earth,0.057,0.012594113,0,2,,,
2308,13.058,3.93,Earth,1.81,Earth,0.115,0.035865847,0,2,,,
2246,15.735,4.04,Earth,1.84,Earth,0.063,0.01779603,0,2,,,
2858,15.011,3.36,Earth,1.65,Earth,0.044,0.009034907,0,2,,,
3035,13.635,2.7,Earth,1.45,Earth,0.086,0.023271732,0,2,,,
3557,14.608,2.7,Earth,1.45,Earth,0.207,0.10376455,0,2,,,
2488,13.472,1.65,Earth,1.16,Earth,0.048,0.009856262,0,2,,,
2488,13.472,0.209,Jupiter,1.69,Earth,0.079,0.02053388,0,2,,,
2488,13.472,4.86,Earth,2.05,Earth,0.107,0.032580424,0,2,,,
2908,13.754,3.02,Earth,1.55,Earth,0.178,0.07036277,0,2,,,
3389,14.771,4.82,Earth,2.04,Earth,0.098,0.029295003,0,2,,,
3389,14.771,3.33,Earth,1.64,Earth,0.137,0.04873374,0,2,,,
6055,14.952,2.73,Earth,1.46,Earth,0.045,0.009034907,0,2,,,
6055,14.952,3.86,Earth,1.79,Earth,0.11,0.034223136,0,2,,,
613,13.193,2.24,Earth,1.3,Earth,0.201,0.103490755,0,2,,,
613,13.193,1.87,Earth,1.2,Earth,0.253,0.1467488,0,2,,,
698,16.429,1.51,Earth,1.13,Earth,0.03,0.007392197,0,2,,,
698,16.429,2.57,Earth,1.41,Earth,0.094,0.040793974,0,2,,,
1722,11.941,3.83,Earth,1.498,Earth,0.1153,0.038056124,0,2,,,
3810,15.467,3.15,Earth,1.59,Earth,0.054,0.012594113,0,2,,,
3810,15.467,4.31,Earth,1.91,Earth,0.14,0.052019164,0,2,,,
2653,13.997,4.23,Earth,1.89,Earth,0.2,0.095277205,0,2,,,
2653,13.997,3.82,Earth,1.78,Earth,0.313,0.18617386,0,2,,,
4873,14.928,2.42,Earth,1.36,Earth,0.075,0.018617386,0,2,,,
4873,14.928,5.02,Earth,2.09,Earth,0.154,0.0550308,0,2,,,
4873,14.928,3.5,Earth,1.69,Earth,0.201,0.08240931,0,2,,,
3557,14.596,2.42,Earth,1.36,Earth,0.06,0.015058179,0,2,,,
3557,14.596,2.07,Earth,1.24,Earth,0.126,0.045722112,0,2,,,
4128,14.701,1.08,Earth,1.03,Earth,0.029,0.005201916,0,2,,,
4128,14.701,1.37,Earth,1.1,Earth,0.042,0.009034907,0,2,,,
4128,14.701,2.27,Earth,1.31,Earth,0.056,0.013689254,0,2,,,
4041,15.643,2.7,Earth,1.45,Earth,0.101,0.033127997,0,2,,,
3011,13.86,1.24,Earth,1.07,Earth,0.057,0.013415469,0,2,,,
3011,13.86,3.86,Earth,1.79,Earth,0.115,0.03887748,0,2,,,
2687,14.081,2.51,Earth,1.39,Earth,0.109,0.034223136,0,2,,,
2687,14.081,4.9,Earth,2.06,Earth,0.182,0.07392197,0,2,,,
2385,13.475,3.39,Earth,1.66,Earth,0.152,0.0550308,0,2,,,
209,9.770001,3.1783,Earth,0.296,Earth,0.1003,0.0366872,0,2,,,
2654,13.74,1.81,Earth,1.19,Earth,0.05,0.010677618,0,2,,,
2654,13.74,2.15,Earth,1.27,Earth,0.078,0.020807665,0,2,,,
872,10.47,1.46,Earth,1.12,Earth,0.117,0.0366872,0,2,,,
872,10.47,1.23,Earth,1.067,Earth,0.085,0.022724163,0,2,,,
3051,14.907,2.3,Earth,1.32,Earth,0.055,0.01451061,0,2,,,
3051,14.907,3.15,Earth,1.59,Earth,0.097,0.03340178,0,2,,,
1533,15.473,2.3,Earth,1.32,Earth,0.095,0.035318274,0,2,,,
1533,15.473,2.07,Earth,1.24,Earth,0.172,0.085420944,0,2,,,
2922,13.734,1.46,Earth,1.12,Earth,0.148,0.06187543,0,2,,,
2922,13.734,1.51,Earth,1.13,Earth,0.236,0.12402464,0,2,,,
4673,15.76,12.8,Earth,0.244,Jupiter,0.097,0.027378507,0,2,,,
2879,15.949,2.51,Earth,1.39,Earth,0.096,0.033675566,0,2,,,
2879,15.949,3.12,Earth,1.58,Earth,0.155,0.068993844,0,2,,,
2613,14.129,1.08,Earth,1.03,Earth,0.068,0.018617386,0,2,,,
2664,15.769,2.89,Earth,1.51,Earth,0.041,0.008761123,0,2,,,
2664,15.769,2.73,Earth,1.46,Earth,0.11,0.039698835,0,2,,,
2223,13.528,1.37,Earth,1.1,Earth,0.093,0.028473647,0,2,,,
2875,13.258,2.21,Earth,1.29,Earth,0.091,0.025188226,0,2,,,
2875,13.258,2.33,Earth,1.33,Earth,0.124,0.039972622,0,2,,,
3454,14.948,3.19,Earth,1.6,Earth,0.083,0.021902807,0,2,,,
3454,14.948,3.39,Earth,1.66,Earth,0.11,0.033127997,0,2,,,
3454,14.948,2.86,Earth,1.501,Earth,0.0646,0.015331964,0,2,,,
1375,16.5919,1.08,Earth,1.03,Earth,0.061,0.01943874,0,2,,,
1375,16.5919,2.3,Earth,1.32,Earth,0.177,0.09582478,0,2,,,
579,13.499,1.01,Earth,1.01,Earth,0.087,0.031211497,0,2,,,
2416,14.686,2.63,Earth,1.43,Earth,0.155,0.07310062,0,2,,,
2416,14.686,4.23,Earth,1.89,Earth,0.261,0.15879534,0,2,,,
2760,13.762,3.36,Earth,1.65,Earth,0.087,0.024640657,0,2,,,
2760,13.762,2.83,Earth,1.49,Earth,0.134,0.047364816,0,2,,,
3150,13.366,3.57,Earth,1.71,Earth,0.122,0.03942505,0,2,,,
2040,13.27,1.98,Earth,1.22,Earth,0.051,0.010951404,0,2,,,
2040,13.27,3.05,Earth,1.56,Earth,0.068,0.01670089,0,2,,,
2040,13.27,2.48,Earth,1.38,Earth,0.087,0.02436687,0,2,,,
2040,13.27,2.73,Earth,1.46,Earth,0.102,0.030663928,0,2,,,
2741,12.818,2.1,Earth,1.25,Earth,0.076,0.019164955,0,2,,,
2741,12.818,3.71,Earth,1.75,Earth,0.297,0.1486653,0,2,,,
2741,12.818,2.6,Earth,1.42,Earth,0.1211,0.037234772,0,2,,,
2650,15.479,2.15,Earth,1.27,Earth,0.102,0.03230664,0,2,,,
2650,15.479,3.61,Earth,1.72,Earth,0.118,0.04052019,0,2,,,
3474,16.181,4.98,Earth,2.08,Earth,0.095,0.02902122,0,2,,,
1187,12.603,6.35,Earth,1.43,Earth,0.0359,0.006570842,0,2,,,
1187,12.603,2.71,Earth,0.85,Earth,0.0552,0.012594113,0,2,,,
1104,12.603,3.2,Earth,1.07,Earth,0.0149,0.001916496,0,2,,,
222,9.636,22,Earth,1.19,Earth,0.3183,0.1889117,0,2,,,
501,12.448,25.6,Earth,0.214,Jupiter,0.0375,0.008213553,0.15,2,,,
1349,13.378,3.5,Earth,1.71,Earth,0.0527,0.012867898,0,2,,,
1730,16.142,0.377,Jupiter,1.21,Earth,0.0426,0.011498973,0,2,,,
1730,16.142,4.7,Earth,0.201,Jupiter,0.0695,0.023819301,0,2,,,
2253,14.166,0.183,Jupiter,0.221,Jupiter,0.0658,0.017248461,0,2,,,
3177,15.864,11,Earth,0.206,Jupiter,0.1006,0.033675566,0,2,,,
2993,13.908,3.71,Earth,1.75,Earth,0.4757,0.30390143,0,2,,,
1587,12.139,1.41,Earth,1.11,Earth,0.1045,0.032580424,0,2,,,
639,15.104,1.46,Earth,1.12,Earth,0.166,0.09637235,0.03,2,,,
982,15.637,4.12,Earth,1.86,Earth,0.242,0.2767967,0.34,2,,,
874,15.567,3.33,Earth,1.64,Earth,0.64,0.5672827,0.1,2,,,
1194,15.322,2.36,Earth,1.34,Earth,0.409,0.30746067,0.04,2,,,
415,18.19,3.12,Earth,1.58,Earth,0.0217,0.008213553,0,2,,,
415,18.19,2.1,Earth,1.25,Earth,0.0439,0.022450376,0,2,,,
314,17.5041,2.86,Earth,1.5,Earth,0.0182,0.004380561,0,2,,,
314,17.5041,1.41,Earth,1.11,Earth,0.0283,0.008213553,0,2,,,
314,17.5041,2.39,Earth,1.35,Earth,0.0403,0.013963039,0,2,,,
789,11.448,4.88,Earth,2.056,Earth,0.1027,0.034496922,0.03,2,,,
1487,11.991,12.5,Earth,0.234,Jupiter,0.1324,0.042162903,0.02,2,,,
1487,11.991,17.6,Earth,0.837,Earth,0.082,0.02053388,0.14,2,,,
1800,13.54,3.29,Earth,1.63,Earth,1.046,1.053525,0,2,,,
1729,12.799,2.1,Earth,1.25,Earth,0.0465,0.010130048,0,2,,,
2535,15.312,3.33,Earth,1.64,Earth,0.067,0.018617386,0,2,,,
1197,13.835,4.94,Earth,2.07,Earth,0.0911,0.030390145,0,2,,,
1001,13.174,3.94,Earth,1.88,Earth,0.0528,0.013141684,0,2,,,
1001,13.174,14.61,Earth,0.242,Jupiter,0.0845,0.026557151,0,2,,,
1001,13.174,7.93,Earth,2.04,Earth,0.2279,0.117453806,0,2,,,
2149,14.942,1.98,Earth,1.219,Earth,0.0614,0.01615332,0,2,,,
1015,15.655,8,Earth,0.243,Jupiter,0.05929,0.019712524,0,2,,,
1015,15.655,3.19,Earth,1.6,Earth,0.031,0.007118412,0,2,,,
1015,15.655,3.05,Earth,1.56,Earth,0.116,0.050924025,0,2,,,
3671,14.886,3.47,Earth,1.681,Earth,0.0467,0.009856262,0,2,,,
323,15.143,3.15,Earth,1.59,Earth,0.0646,0.026009582,0,2,,,
1278,12.197,2.24,Earth,1.3,Earth,0.0473,0.009856262,0,2,,,
1059,11.592,3.33,Earth,1.64,Earth,0.1763,0.06926762,0,2,,,
816,10.544,8.9,Earth,1.71,Earth,0.077,0.021355236,0,2,,,
1485,12.273,3.61,Earth,1.72,Earth,0.0676,0.015605749,0,2,,,
832,12.913,2.73,Earth,1.46,Earth,0.1333,0.054757014,0,2,,,
2035,12.798,3.39,Earth,1.66,Earth,0.144,0.053935662,0,2,,,
2035,12.798,1.24,Earth,1.07,Earth,0.0594,0.014236824,0,2,,,
826,12.588,4.5,Earth,1.96,Earth,0.0606,0.015879534,0,2,,,
3452,14.082,4.31,Earth,1.91,Earth,0.0791,0.021902807,0,2,,,
2173,13.194,4.62,Earth,1.99,Earth,0.064,0.015058179,0,2,,,
2558,14.064,4.98,Earth,2.08,Earth,0.1409,0.054209445,0,2,,,
2606,13.779,4.12,Earth,1.86,Earth,0.0309,0.005475702,0,2,,,
2606,13.779,4.66,Earth,2,Earth,0.1075,0.03504449,0,2,,,
1049,15.513,4.46,Earth,1.95,Earth,0.182,0.099657774,0,2,,,
1861,13.387,2.02,Earth,1.227,Earth,0.0761,0.020260096,0,2,,,
1433,13.173,2.57,Earth,1.41,Earth,0.0442,0.008761123,0,2,,,
509,11.27,10.6,Earth,2.215,Earth,0.4669,0.2236824,0.04,2,,,
1422,13.606,3.09,Earth,1.57,Earth,0.1038,0.035865847,0,2,,,
886,16.282,21.5,Earth,2.1,Earth,0.0619,0.021902807,0,2,,,
886,16.282,19.8,Earth,1.23,Earth,0.0809,0.033127997,0,2,,,
886,16.282,2.96,Earth,1.53,Earth,0.126,0.057494868,0,2,,,
1888,15.746,0.135,Jupiter,0.217,Jupiter,0.1593,0.076386034,0,2,,,
1888,15.746,0.22,Jupiter,2.21,Earth,0.2095,0.11553731,0,2,,,
1888,15.746,3.15,Earth,1.59,Earth,0.029,0.006023272,0,2,,,
1888,15.746,3.02,Earth,1.55,Earth,0.048,0.012594113,0,2,,,
1888,15.746,3.15,Earth,1.59,Earth,0.081,0.027926078,0,2,,,
357,15.66,3.61,Earth,1.72,Earth,0.0899,0.05065024,0.17,2,,,
1766,14.578,4.66,Earth,2,Earth,0.0266,0.004380561,0,2,,,
1731,14.552,4.66,Earth,2,Earth,0.0854,0.026557151,0,2,,,
2101,15.017,9.1,Earth,1.55,Earth,0.096,0.03175907,0,2,,,
1999,14.775,1.45,Earth,1.117,Earth,0.0426,0.009582478,0,2,,,
2097,15.067,3.3,Earth,1.009,Earth,0.0983,0.03394935,0,2,,,
2222,14.829,2.86,Earth,1.5,Earth,0.0438,0.010130048,0,2,,,
3794,14.467,1.37,Earth,1.1,Earth,0.104,0.032580424,0,2,,,
3794,14.467,4.58,Earth,1.98,Earth,0.1372,0.049281314,0,2,,,
1353,14.151,4.27,Earth,1.9,Earth,0.056,0.014784395,0,2,,,
3782,14.72,5.02,Earth,2.09,Earth,0.1224,0.041889116,0,2,,,
5022,14.969,2.3,Earth,1.32,Earth,0.0666,0.016974675,0,2,,,
1816,14.376,2.67,Earth,1.44,Earth,0.042,0.009308693,0,2,,,
3344,13.95,4.19,Earth,1.71,Earth,0.0719,0.01943874,0,2,,,
3344,13.95,3.85,Earth,1.9,Earth,0.0835,0.02436687,0,2,,,
4552,14.734,3.36,Earth,1.65,Earth,0.0351,0.006570842,0,2,,,
1076,14.623,3.68,Earth,1.74,Earth,0.085,0.028473647,0,2,,,
565,15.549,2.3,Earth,1.32,Earth,0.0219,0.004654347,0,2,,,
2938,14.84,3.5,Earth,1.69,Earth,0.0225,0.003285421,0,2,,,
2481,13.395,4.62,Earth,1.99,Earth,0.0768,0.021355236,0,2,,,
2481,13.395,1.16,Earth,1.05,Earth,0.0508,0.011498973,0,2,,,
1214,13.481,2.48,Earth,1.38,Earth,0.0712,0.019712524,0,2,,,
981,13.965,9,Earth,1.31,Earth,0.0553,0.015605749,0,2,,,
981,13.965,36,Earth,1.61,Earth,0.427,0.33511293,0,2,,,
981,13.965,35,Earth,1.41,Earth,0.718,0.7318275,0,2,,,
2220,13.812,3.29,Earth,1.63,Earth,0.0815,0.023271732,0,2,,,
2897,13.626,4.23,Earth,1.89,Earth,0.0578,0.014236824,0,2,,,
3233,13.658,4.01,Earth,1.83,Earth,0.0632,0.01670089,0,2,,,
3164,13.807,4.08,Earth,1.85,Earth,0.0879,0.026009582,0,2,,,
1474,14.026,4.62,Earth,1.99,Earth,0.1149,0.043531828,0,2,,,
3549,14.067,1.71,Earth,1.17,Earth,0.1222,0.044353183,0,2,,,
1943,13.498,4.46,Earth,1.95,Earth,0.1197,0.040246405,0,2,,,
3178,13.762,4.94,Earth,2.07,Earth,0.1116,0.037508555,0,2,,,
1267,16.44,3.29,Earth,1.63,Earth,0.0188,0.003559206,0,2,,,
991,10.922,2.4,Earth,1.42,Earth,0.035,0.006023272,0.03,2,,,
991,10.922,4.14,Earth,1.52,Earth,0.084,0.022176592,0.01,2,,,
1116,15.569,3.5,Earth,1.69,Earth,0.028,0.006023272,0,2,,,
3337,15.072,4.54,Earth,1.97,Earth,0.0355,0.006844627,0,2,,,
470,10.077,2.04,Earth,0.92,Earth,0.09059,0.026283368,0,2,,,
910,16.6,5.02,Earth,2.09,Earth,0.0649,0.022176592,0,2,,,
2383,13.866,3.57,Earth,1.71,Earth,0.64,0.6639288,0.14,2,,,
1930,15.022,2.33,Earth,1.33,Earth,0.0325,0.006023272,0,2,,,
4724,15.071,4.19,Earth,1.88,Earth,0.0524,0.011772759,0,2,,,
2071,15.314,2.52,Earth,1.393,Earth,0.046,0.010951404,0,2,,,
6312,15.782,3.09,Earth,1.569,Earth,0.03997,0.007939767,0,2,,,
570,16.53,2.15,Earth,1.27,Earth,0.0143,0.002464066,0,2,,,
669,15.971,4.5,Earth,1.96,Earth,0.1422,0.07830253,0,2,,,
910,12.66,1.92,Earth,1.21,Earth,0.0418,0.008761123,0,2,,,
1468,13.718,3.26,Earth,1.62,Earth,0.0993,0.033127997,0,2,,,
1468,13.785,1.41,Earth,1.11,Earth,0.0435,0.009582478,0,2,,,
4228,14.634,3.26,Earth,1.62,Earth,0.0533,0.011225188,0,2,,,
896,14.891,4.31,Earth,1.91,Earth,0.054,0.015605749,0,2,,,
5775,15.352,4.7,Earth,2.01,Earth,0.116,0.039972622,0,2,,,
1302,14.277,3.75,Earth,1.76,Earth,0.0214,0.003559206,0,2,,,
1302,14.277,2.13,Earth,1.26,Earth,0.0367,0.007939767,0,2,,,
2779,15.986,1.46,Earth,1.12,Earth,0.0219,0.003285421,0,2,,,
3486,15.066,2.42,Earth,1.36,Earth,0.019,0.002737851,0,2,,,
4901,14.379,3.5,Earth,1.69,Earth,0.0547,0.013141684,0,2,,,
4901,14.379,2.96,Earth,1.53,Earth,0.0785,0.022450376,0,2,,,
2585,15.181,2.79,Earth,1.48,Earth,0.0333,0.006844627,0,2,,,
2710,14.993,4.78,Earth,2.03,Earth,0.0874,0.027652293,0,2,,,
3140,15.965,1.98,Earth,1.22,Earth,0.0205,0.003285421,0,2,,,
3418,15.555,3.33,Earth,1.64,Earth,0.0724,0.019986311,0,2,,,
2559,15.969,3.86,Earth,1.79,Earth,0.092,0.031211497,0,2,,,
3815,14.984,3.86,Earth,1.79,Earth,0.1297,0.043805614,0,2,,,
3035,14.852,1.87,Earth,1.2,Earth,0.0309,0.004106776,0,2,,,
3035,14.852,2.54,Earth,1.4,Earth,0.0616,0.011498973,0,2,,,
